SK|RESULT_CACHE|RESULT_CACHE_TS
18415|The total sales in the Last Complete Year timeframe for the MONTROSE store is $27,612,538|2024-01-09 14:47:57.024778
18416|The total sales in the Last Complete Year timeframe for the SHAKER ROAD store is $26,203,004|2024-01-09 14:47:57.231227
18417|The total sales in the Last Complete Year timeframe for the PUTNAM store is $28,877,639|2024-01-09 14:47:57.459829
18418|The total sales in the Last Complete Year timeframe for the EDWARDSVILLE store is $40,056,778|2024-01-09 14:47:57.761302
18419|The total sales in the Last Complete Year timeframe for the NISKAYUNA store is $34,619,981|2024-01-09 14:47:57.967056
18420|The total sales in the Last Complete Year timeframe for the ESSEX CENTER store is $25,891,207|2024-01-09 14:47:58.256621
18421|The total sales in the Last Complete Year timeframe for the SAUGERTIES store is $23,512,414|2024-01-09 14:47:58.482957
18422|The total sales in the Last Complete Year timeframe for the MOUNTAIN ROAD store is $49,830,400|2024-01-09 14:47:58.673035
18423|The total sales in the Last Complete Year timeframe for the GLOVERSVILLE store is $14,991,134|2024-01-09 14:47:58.889612
18424|The total sales in the Last Complete Year timeframe for the GLENMONT store is $35,933,306|2024-01-09 14:47:59.091303
18425|The total sales in the Last Complete Year timeframe for the NEWBURGH store is $53,359,722|2024-01-09 14:47:59.311180
18426|The total sales in the Last Complete Year timeframe for the CICERO store is $35,396,755|2024-01-09 14:48:00.017828
18427|No results|2024-01-09 14:48:00.207479
18428|No results|2024-01-09 14:48:00.528260
18429|The total sales in the Last Complete Year timeframe for the WESTFALL PA store is $31,423,116|2024-01-09 14:48:01.132961
18430|The total sales in the Last Complete Year timeframe for the SOUTHINGTON store is $17,134,701|2024-01-09 14:48:01.357979
18431|The total sales in the Last Complete Year timeframe for the BRISTOL store is $38,240,927|2024-01-09 14:48:01.671801
18432|No results|2024-01-09 14:48:01.861566
18433|The total sales in the Last Complete Year timeframe for the ROME store is $47,157,415|2024-01-09 14:48:02.060745
18434|The total sales in the Last Complete Year timeframe for the COMMERCIAL DRIVE store is $34,534,139|2024-01-09 14:48:02.265310
18435|The total sales in the Last Complete Year timeframe for the KEENE store is $18,006,437|2024-01-09 14:48:02.577923
18436|The total sales in the Last Complete Year timeframe for the NEWINGTON store is $20,899,292|2024-01-09 14:48:02.790849
18437|The total sales in the Last Complete Year timeframe for the RICHFIELD SPRINGS store is $15,657,365|2024-01-09 14:48:03.090466
18438|No results|2024-01-09 14:48:03.501802
18439|The total sales in the Last Complete Year timeframe for the ONEIDA store is $32,667,647|2024-01-09 14:48:03.806626
18440|The total sales in the Last Complete Year timeframe for the FULTON store is $28,187,584|2024-01-09 14:48:04.002717
18441|The total sales in the Last Complete Year timeframe for the SIDNEY store is $29,528,951|2024-01-09 14:48:04.389915
18442|The total sales in the Last Complete Year timeframe for the OWEGO store is $25,244,975|2024-01-09 14:48:04.719805
18443|The total sales in the Last Complete Year timeframe for the DELHI store is $23,925,110|2024-01-09 14:48:05.024785
18444|The total sales in the Last Complete Year timeframe for the DERBY store is $13,156,474|2024-01-09 14:48:05.335916
18445|The total sales in the Last Complete Year timeframe for the CHAMPLAIN store is $18,920,666|2024-01-09 14:48:05.641549
18446|The total sales in the Last Complete Year timeframe for the WINDSOR, CT store is $23,518,054|2024-01-09 14:48:05.857304
18447|The total sales in the Last Complete Year timeframe for the WILKES store is $20,624,820|2024-01-09 14:48:06.063282
18448|The total sales in the Last Complete Year timeframe for the WARWICK store is $20,636,421|2024-01-09 14:48:06.357983
18449|The total sales in the Last Complete Year timeframe for the COLONIE store is $23,707,920|2024-01-09 14:48:06.599476
18450|The total sales in the Last Complete Year timeframe for the MADISON NY store is $24,881,073|2024-01-09 14:48:06.787426
18451|The total sales in the Last Complete Year timeframe for the OSWEGO store is $25,118,831|2024-01-09 14:48:07.063371
18452|The total sales in the Last Complete Year timeframe for the LEBANON store is $30,812,832|2024-01-09 14:48:07.403421
18453|The total sales in the Last Complete Year timeframe for the SO. BURLINGTON store is $15,907,712|2024-01-09 14:48:07.698733
18454|The total sales in the Last Complete Year timeframe for the SHREWSBURY store is $26,923,704|2024-01-09 14:48:07.958532
18455|The total sales in the Last Complete Year timeframe for the COLCHESTER store is $10,285,700|2024-01-09 14:48:08.163802
18456|The total sales in the Last Complete Year timeframe for the HOPKINTON store is $28,412,461|2024-01-09 14:48:08.368491
18457|The total sales in the Last Complete Year timeframe for the MIDDLETOWN CT store is $33,700,070|2024-01-09 14:48:08.618119
18458|The total sales in the Last Complete Year timeframe for the LENOX store is $30,524,856|2024-01-09 14:48:08.921245
18459|The total sales in the Last Complete Year timeframe for the CHENANGO store is $38,379,765|2024-01-09 14:48:09.117548
18460|The total sales in the Last Complete Year timeframe for the COOPERSTOWN store is $18,507,789|2024-01-09 14:48:09.322765
18461|The total sales in the Last Complete Year timeframe for the MARSHALL''S CREEK store is $24,501,628|2024-01-09 14:48:09.633329
18462|The total sales in the Last Complete Year timeframe for the BINGHAMTON store is $25,289,108|2024-01-09 14:48:10.052609
18463|The total sales in the Last Complete Year timeframe for the SARATOGA store is $0|2024-01-09 14:48:10.359694
18464|The total sales in the Last Complete Year timeframe for the GARDNER store is $34,468,866|2024-01-09 14:48:10.758299
18465|The total sales in the Last Complete Year timeframe for the WEBSTER store is $61,709,163|2024-01-09 14:48:11.071107
18466|The total sales in the Last Complete Year timeframe for the ALEXANDRIA BAY store is $18,159,696|2024-01-09 14:48:11.384300
18467|The total sales in the Last Complete Year timeframe for the LITTLE FALLS store is $13,416,520|2024-01-09 14:48:11.593198
18468|The total sales in the Last Complete Year timeframe for the STORRS store is $17,848,327|2024-01-09 14:48:11.793779
18469|The total sales in the Last Complete Year timeframe for the SUTTON MA store is $59,276,173|2024-01-09 14:48:12.072729
18470|The total sales in the Last Complete Year timeframe for the WATERVLIET store is $23,226,276|2024-01-09 14:48:12.255373
18471|The total sales in the Last Complete Year timeframe for the CHATHAM store is $32,274,544|2024-01-09 14:48:12.523599
18472|The total sales in the Last Complete Year timeframe for the WARRENSBURG store is $22,093,162|2024-01-09 14:48:12.737535
18473|The total sales in the Last Complete Year timeframe for the OXFORD store is $36,955,097|2024-01-09 14:48:13.023756
18474|The total sales in the Last Complete Year timeframe for the FT EDWARD store is $23,708,277|2024-01-09 14:48:13.404188
18475|The total sales in the Last Complete Year timeframe for the CLIFTON PARK PLAZA store is $25,155,492|2024-01-09 14:48:13.644290
18476|No results|2024-01-09 14:48:13.795409
18477|No results|2024-01-09 14:48:13.938172
18478|No results|2024-01-09 14:48:14.147420
18479|No results|2024-01-09 14:48:14.302083
18480|No results|2024-01-09 14:48:14.554272
18481|No results|2024-01-09 14:48:14.763492
18482|No results|2024-01-09 14:48:15.072558
18483|No results|2024-01-09 14:48:15.264102
18484|No results|2024-01-09 14:48:15.584334
18485|No results|2024-01-09 14:48:15.877700
18486|No results|2024-01-09 14:48:16.034994
18487|No results|2024-01-09 14:48:16.300096
18488|No results|2024-01-09 14:48:16.613509
18489|No results|2024-01-09 14:48:16.754969
18490|No results|2024-01-09 14:48:17.012989
18491|No results|2024-01-09 14:48:17.171574
18492|The total sales in the Period to Date timeframe for the EASTERN PARKWAY store is $104,297|2024-01-09 14:48:17.380821
18493|The total sales in the Period to Date timeframe for the BRUNSWICK store is $118,812|2024-01-09 14:48:17.594867
18494|The total sales in the Period to Date timeframe for the LINCOLN store is $23,628|2024-01-09 14:48:17.823160
18495|No results|2024-01-09 14:48:18.133684
18496|No results|2024-01-09 14:48:18.346757
18497|No results|2024-01-09 14:48:18.552223
18498|No results|2024-01-09 14:48:18.757136
18499|The total sales in the Period to Date timeframe for the JOHNSTOWN store is $92,155|2024-01-09 14:48:19.029067
18500|No results|2024-01-09 14:48:19.268637
18501|No results|2024-01-09 14:48:19.483274
18502|The total sales in the Period to Date timeframe for the MADISON AVE store is $52,534|2024-01-09 14:48:19.698029
18503|The total sales in the Period to Date timeframe for the WEST CARTHAGE store is $47,435|2024-01-09 14:48:20.184847
18504|The total sales in the Period to Date timeframe for the GENESEE STREET store is $79,489|2024-01-09 14:48:20.699361
18505|The total sales in the Period to Date timeframe for the HAMILTON SQUARE store is $68,766|2024-01-09 14:48:21.204789
18506|The total sales in the Period to Date timeframe for the POTSDAM store is $55,849|2024-01-09 14:48:21.828474
18507|The total sales in the Period to Date timeframe for the OGDENSBURG store is $66,610|2024-01-09 14:48:22.143800
18508|The total sales in the Period to Date timeframe for the MASSENA store is $44,682|2024-01-09 14:48:22.413036
18509|The total sales in the Period to Date timeframe for the COHOES store is $17,698|2024-01-09 14:48:22.653232
18510|The total sales in the Period to Date timeframe for the GOUVERNEUR store is $57,439|2024-01-09 14:48:23.059773
18511|The total sales in the Period to Date timeframe for the GLENVILLE store is $114,738|2024-01-09 14:48:23.265164
18512|The total sales in the Period to Date timeframe for the WILTON store is $115,591|2024-01-09 14:48:23.453917
18513|The total sales in the Period to Date timeframe for the GLEN STREET store is $132,981|2024-01-09 14:48:23.775520
18514|The total sales in the Period to Date timeframe for the CATSKILL store is $105,748|2024-01-09 14:48:23.990066
18515|The total sales in the Period to Date timeframe for the NORTH UTICA store is $64,262|2024-01-09 14:48:24.389368
18516|The total sales in the Period to Date timeframe for the DELAWARE AVE store is $51,064|2024-01-09 14:48:24.593421
18517|The total sales in the Period to Date timeframe for the CANTON store is $83,146|2024-01-09 14:48:24.797711
18518|No results|2024-01-09 14:48:24.995360
18519|The total sales in the Period to Date timeframe for the MECHANICVILLE store is $53,693|2024-01-09 14:48:25.311522
18520|The total sales in the Period to Date timeframe for the WATERTOWN store is $68,581|2024-01-09 14:48:25.626512
18521|The total sales in the Period to Date timeframe for the EAST GREENBUSH store is $121,027|2024-01-09 14:48:25.819995
18522|The total sales in the Period to Date timeframe for the CLIFTON SHOPPERS WORLD store is $163,916|2024-01-09 14:48:26.111882
18523|The total sales in the Period to Date timeframe for the MIDDLETOWN store is $48,282|2024-01-09 14:48:26.333778
18524|The total sales in the Period to Date timeframe for the COBLESKILL store is $112,085|2024-01-09 14:48:26.538998
18525|The total sales in the Period to Date timeframe for the WEST RUTLAND store is $41,510|2024-01-09 14:48:26.840175
18526|The total sales in the Period to Date timeframe for the BARRE store is $85,757|2024-01-09 14:48:27.144757
18527|The total sales in the Period to Date timeframe for the MANCHESTER, VT store is $26,182|2024-01-09 14:48:27.360769
18528|The total sales in the Period to Date timeframe for the ST. ALBANS store is $74,652|2024-01-09 14:48:27.541666
18529|The total sales in the Period to Date timeframe for the POUGHKEEPSIE store is $60,289|2024-01-09 14:48:27.766778
18530|The total sales in the Period to Date timeframe for the ENDICOTT store is $86,403|2024-01-09 14:48:27.985493
18531|The total sales in the Period to Date timeframe for the RUTLAND PLAZA store is $103,163|2024-01-09 14:48:28.271380
18532|No results|2024-01-09 14:48:28.485109
18533|The total sales in the Period to Date timeframe for the WESTGATE store is $56,211|2024-01-09 14:48:28.795812
18534|The total sales in the Period to Date timeframe for the ONEONTA store is $81,295|2024-01-09 14:48:28.996410
18535|The total sales in the Period to Date timeframe for the O''NEILL HIGHWAY store is $95,036|2024-01-09 14:48:29.299650
18536|The total sales in the Period to Date timeframe for the BRATTLEBORO store is $63,989|2024-01-09 14:48:29.614498
18537|The total sales in the Period to Date timeframe for the MORRISVILLE store is $68,243|2024-01-09 14:48:29.787385
18538|The total sales in the Period to Date timeframe for the MARKET BISTRO store is $179,938|2024-01-09 14:48:30.026144
18539|The total sales in the Period to Date timeframe for the AMSTERDAM store is $95,008|2024-01-09 14:48:30.215156
18540|The total sales in the Period to Date timeframe for the PITTSFIELD store is $186,362|2024-01-09 14:48:30.411557
18541|The total sales in the Period to Date timeframe for the ST. JOHNSBURY store is $73,830|2024-01-09 14:48:30.729566
18542|The total sales in the Period to Date timeframe for the VAILS GATE store is $36,126|2024-01-09 14:48:30.944277
18543|The total sales in the Period to Date timeframe for the PARK AVENUE store is $50,448|2024-01-09 14:48:31.150128
