SK|RESULT_CACHE|RESULT_CACHE_TS
2456|The lowest selling category in OTHER products in IL is Tabletop with revenue of $0|2023-08-30 17:55:45.292244
2457|The lowest selling category in OTHER products in IN is Swimsuits with revenue of $0|2023-08-30 17:55:45.393418
2458|The lowest selling category in OTHER products in LA is Miscellaneous with revenue of $0|2023-08-30 17:55:45.505940
2459|The lowest selling category in OTHER products in MI is Home Decor with revenue of $68|2023-08-30 17:55:45.585985
2460|The lowest selling category in OTHER products in NH is Woven Tops with revenue of $0|2023-08-30 17:55:45.695706
2461|The lowest selling category in OTHER products in NJ is Length Pants with revenue of $21|2023-08-30 17:55:45.790222
2462|The lowest selling category in OTHER products in OR is Sweaters with revenue of $0|2023-08-30 17:55:45.879350
2463|The lowest selling category in OTHER products in PA is Woven Tops with revenue of $0|2023-08-30 17:55:45.991878
2464|The lowest selling category in OTHER products in TN is Jackets/Blazers with revenue of $0|2023-08-30 17:55:46.083322
2465|The lowest selling category in OTHER products in TX is Shorts with revenue of $0|2023-08-30 17:55:46.178101
2466|The lowest selling category in OTHER products in WA is Tabletop with revenue of $5|2023-08-30 17:55:46.273678
2467|The lowest selling category in OTHER products in WV is Long Denim with revenue of $0|2023-08-30 17:55:46.377273
2468|The lowest selling category in OTHER products in WY is Long Pants with revenue of $0|2023-08-30 17:55:46.460875
2469|The lowest selling category in MENS products in AL is Swim Coverups with revenue of $0|2023-08-30 17:55:46.556377
2470|The lowest selling category in MENS products in AZ is Robes with revenue of $0|2023-08-30 17:55:46.650476
2471|The lowest selling category in MENS products in CA is Warmwear with revenue of $0|2023-08-30 17:55:46.840093
2472|The lowest selling category in MENS products in CT is Gloves with revenue of $0|2023-08-30 17:55:46.931465
2473|The lowest selling category in MENS products in GA is Warmwear with revenue of $0|2023-08-30 17:55:47.047644
2474|The lowest selling category in MENS products in IL is Handbags with revenue of $6|2023-08-30 17:55:47.141570
2475|The lowest selling category in MENS products in IN is Warmwear with revenue of $0|2023-08-30 17:55:47.251638
2476|The lowest selling category in MENS products in LA is Handbags with revenue of $0|2023-08-30 17:55:47.345737
2477|The lowest selling category in MENS products in MI is Swim Coverups with revenue of $0|2023-08-30 17:55:47.445351
2478|The lowest selling category in MENS products in NH is Robes with revenue of $0|2023-08-30 17:55:47.541831
2479|The lowest selling category in MENS products in NJ is Bracelets with revenue of $0|2023-08-30 17:55:47.652000
2480|The lowest selling category in MENS products in OR is Jackets/Blazers with revenue of $0|2023-08-30 17:55:47.746948
2481|The lowest selling category in MENS products in PA is Accessory Sets with revenue of $0|2023-08-30 17:55:47.841215
2482|The lowest selling category in MENS products in TN is Robes with revenue of $0|2023-08-30 17:55:47.920900
2483|The lowest selling category in MENS products in TX is Pets with revenue of $58|2023-08-30 17:55:48.028922
2484|The lowest selling category in MENS products in WA is Bracelets with revenue of $0|2023-08-30 17:55:48.124702
2485|The lowest selling category in MENS products in WV is Swim Coverups with revenue of $0|2023-08-30 17:55:48.283253
2486|The lowest selling category in MENS products in WY is Scarves with revenue of $0|2023-08-30 17:55:48.394628
2487|The lowest selling category in WOMENS products in AL is Swim Coverups with revenue of $26|2023-08-30 17:55:48.519907
2488|The lowest selling category in WOMENS products in AZ is Swim Coverups with revenue of $87|2023-08-30 17:55:48.609610
2489|The lowest selling category in WOMENS products in CA is Swim Coverups with revenue of $55|2023-08-30 17:55:48.766227
2490|The lowest selling category in WOMENS products in CT is Swim Coverups with revenue of $0|2023-08-30 17:55:48.844713
2491|The lowest selling category in WOMENS products in GA is Women Suits with revenue of $0|2023-08-30 17:55:48.935612
2492|The lowest selling category in WOMENS products in IL is Swim Coverups with revenue of $159|2023-08-30 17:55:49.045559
2493|The lowest selling category in WOMENS products in IN is Swim Coverups with revenue of $19|2023-08-30 17:55:49.126371
2494|The lowest selling category in WOMENS products in LA is Daywear with revenue of $114|2023-08-30 17:55:49.230224
2495|The lowest selling category in WOMENS products in MI is Daywear with revenue of $58|2023-08-30 17:55:49.324919
2496|The lowest selling category in WOMENS products in NH is Daywear with revenue of $11|2023-08-30 17:55:49.434952
2497|The lowest selling category in WOMENS products in NJ is Daywear with revenue of $11|2023-08-30 17:55:49.530763
2498|The lowest selling category in WOMENS products in OR is Daywear with revenue of $33|2023-08-30 17:55:49.627666
2499|The lowest selling category in WOMENS products in PA is Daywear with revenue of $80|2023-08-30 17:55:49.738214
2500|The lowest selling category in WOMENS products in TN is Swim Coverups with revenue of $41|2023-08-30 17:55:49.832254
2501|The lowest selling category in WOMENS products in TX is Daywear with revenue of $499|2023-08-30 17:55:49.927186
2502|The lowest selling category in WOMENS products in WA is Swim Coverups with revenue of $97|2023-08-30 17:55:50.022570
2503|The lowest selling category in WOMENS products in WV is Daywear with revenue of $0|2023-08-30 17:55:50.114055
2504|The lowest selling category in WOMENS products in WY is Swim Coverups with revenue of $31|2023-08-30 17:55:50.289225
2505|The lowest selling category in JUNIORS products in AL is Scarves with revenue of $0|2023-08-30 17:55:50.399000
2506|The lowest selling category in JUNIORS products in AZ is Sportswear-Fleece with revenue of $157|2023-08-30 17:55:50.493526
2507|The lowest selling category in JUNIORS products in CA is Outerwear with revenue of $17|2023-08-30 17:55:50.624836
2508|The lowest selling category in JUNIORS products in CT is Outerwear with revenue of $43|2023-08-30 17:55:50.710568
2509|The lowest selling category in JUNIORS products in GA is Outerwear with revenue of $0|2023-08-30 17:55:50.824775
2510|The lowest selling category in JUNIORS products in IL is Bras with revenue of $0|2023-08-30 17:55:50.919367
2511|The lowest selling category in JUNIORS products in IN is Bras with revenue of $8|2023-08-30 17:55:51.014464
2512|The lowest selling category in JUNIORS products in LA is Outerwear with revenue of $49|2023-08-30 17:55:51.113370
2513|The lowest selling category in JUNIORS products in MI is Scarves with revenue of $56|2023-08-30 17:55:51.213899
2514|The lowest selling category in JUNIORS products in NH is Outerwear with revenue of $232|2023-08-30 17:55:51.314756
2515|The lowest selling category in JUNIORS products in NJ is Outerwear with revenue of $40|2023-08-30 17:55:51.456081
2516|The lowest selling category in JUNIORS products in OR is Outerwear with revenue of $176|2023-08-30 17:55:51.558692
2517|The lowest selling category in JUNIORS products in PA is Bras with revenue of $41|2023-08-30 17:55:51.650921
2518|The lowest selling category in JUNIORS products in TN is Outerwear with revenue of $0|2023-08-30 17:55:51.761063
2519|The lowest selling category in JUNIORS products in TX is Bras with revenue of $30|2023-08-30 17:55:51.886964
2520|The lowest selling category in JUNIORS products in WA is Bras with revenue of $33|2023-08-30 17:55:51.983866
2521|The lowest selling category in JUNIORS products in WV is Outerwear with revenue of $0|2023-08-30 17:55:52.095625
2522|The lowest selling category in JUNIORS products in WY is Outerwear with revenue of $60|2023-08-30 17:55:52.357487
2523|The lowest selling category in CHILDRENS products in AL is Eyewear with revenue of $4|2023-08-30 17:55:52.467024
2524|The lowest selling category in CHILDRENS products in AZ is Warmwear with revenue of $0|2023-08-30 17:55:52.579601
2525|The lowest selling category in CHILDRENS products in CA is Gloves with revenue of $0|2023-08-30 17:55:52.673865
2526|The lowest selling category in CHILDRENS products in CT is Gloves with revenue of $0|2023-08-30 17:55:52.764796
2527|The lowest selling category in CHILDRENS products in GA is Gloves with revenue of $0|2023-08-30 17:55:52.874691
2528|The lowest selling category in CHILDRENS products in IL is Athletic Shoes with revenue of $0|2023-08-30 17:55:52.971004
2529|The lowest selling category in CHILDRENS products in IN is Gloves with revenue of $0|2023-08-30 17:55:53.108831
2530|The lowest selling category in CHILDRENS products in LA is Mattresses with revenue of $0|2023-08-30 17:55:53.203893
2531|The lowest selling category in CHILDRENS products in MI is Warmwear with revenue of $0|2023-08-30 17:55:53.297965
2532|The lowest selling category in CHILDRENS products in NH is Eyewear with revenue of $0|2023-08-30 17:55:53.392106
2533|The lowest selling category in CHILDRENS products in NJ is Handbags with revenue of $0|2023-08-30 17:55:53.487404
2534|The lowest selling category in CHILDRENS products in OR is Gloves with revenue of $0|2023-08-30 17:55:53.565350
2535|The lowest selling category in CHILDRENS products in PA is Swim Coverups with revenue of $5|2023-08-30 17:55:53.661967
2536|The lowest selling category in CHILDRENS products in TN is Jewelry Sets with revenue of $0|2023-08-30 17:55:53.805483
2537|The lowest selling category in CHILDRENS products in TX is Handbags with revenue of $0|2023-08-30 17:55:53.892946
2538|The lowest selling category in CHILDRENS products in WA is Jewelry Sets with revenue of $0|2023-08-30 17:55:54.057000
2539|The lowest selling category in CHILDRENS products in WV is Eyewear with revenue of $0|2023-08-30 17:55:54.152409
2540|The lowest selling category in CHILDRENS products in WY is Boots with revenue of $0|2023-08-30 17:55:54.246715
2541|The lowest selling category in COSMETICS products in AL is Home Fragrance with revenue of $36|2023-08-30 17:55:54.348093
2542|The lowest selling category in COSMETICS products in AZ is Home Fragrance with revenue of $172|2023-08-30 17:55:54.494483
2543|The lowest selling category in COSMETICS products in CA is Home Fragrance with revenue of $21|2023-08-30 17:55:54.594485
2544|The lowest selling category in COSMETICS products in CT is Home Fragrance with revenue of $19|2023-08-30 17:55:54.697778
2545|The lowest selling category in COSMETICS products in GA is Miscellaneous with revenue of $0|2023-08-30 17:55:54.807848
2546|The lowest selling category in COSMETICS products in IL is Home Fragrance with revenue of $40|2023-08-30 17:55:54.896814
2547|The lowest selling category in COSMETICS products in IN is Sun Protection with revenue of $88|2023-08-30 17:55:55.007059
2548|The lowest selling category in COSMETICS products in LA is Home Fragrance with revenue of $365|2023-08-30 17:55:55.108625
